# Program:featureCounts v2.0.1; Command:"/u/home/s/samdemar/tools/Subread/subread-2.0.1-source/bin/featureCounts" "-F" "GFF" "-a" "/u/home/s/samdemar/refrencegenomes/AnnotationFiles/Saccharomyces_cerevisiae.R64-1-1.104.gtf" "-o" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/Counts/counts.txt" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/RRP6_1YP_1.fq.gz.bam" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/RRP6_2YP_1.fq.gz.bam" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/RRP6_3YP_1.fq.gz.bam" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/UPF1_1YP_1.fq.gz.bam" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/UPF1_2YP_1.fq.gz.bam" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/UPF1_3YP_1.fq.gz.bam" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/U_R_1YPD_1.fq.gz.bam" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/U_R_2YPD_1.fq.gz.bam" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/U_R_3YPD_1.fq.gz.bam" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/WT_1_YPD_1.fq.gz.bam" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/WT_2_YPD_1.fq.gz.bam" "/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/WT_3_YPD_1.fq.gz.bam" 
Geneid	Chr	Start	End	Strand	Length	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/RRP6_1YP_1.fq.gz.bam	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/RRP6_2YP_1.fq.gz.bam	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/RRP6_3YP_1.fq.gz.bam	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/UPF1_1YP_1.fq.gz.bam	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/UPF1_2YP_1.fq.gz.bam	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/UPF1_3YP_1.fq.gz.bam	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/U_R_1YPD_1.fq.gz.bam	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/U_R_2YPD_1.fq.gz.bam	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/U_R_3YPD_1.fq.gz.bam	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/WT_1_YPD_1.fq.gz.bam	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/WT_2_YPD_1.fq.gz.bam	/u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/WT_3_YPD_1.fq.gz.bam
YCL009C	III	104619	105548	-	930	2881	3204	2865	3336	3649	3694	3453	2898	2779	5313	4387	3387
tP(AGG)C	III	123577	123648	-	72	206	234	221	50	36	65	312	349	207	13	30	28
YCR014C	III	139185	140933	-	1749	1791	1872	1564	3616	3420	3937	4162	3180	3625	1307	1281	1321
YCL036W	III	59026	60726	+	1701	1676	1086	1135	1848	2009	2226	1392	1251	1202	1606	2754	968
YCR051W	III	214071	214739	+	669	7033	7098	6084	7287	7369	8078	7748	6268	6601	6914	9173	6262
YCL045C	III	44623	46905	-	2283	15040	15776	14088	14701	14462	15277	15638	12184	13113	15806	15593	14847
YCL005W	III	108021	108791	+	771	1390	1374	1300	2008	1951	2172	2403	1937	2073	1270	1465	1279
snR43	III	107504	107712	-	209	12169	13932	12945	506	495	551	11953	10646	11482	419	532	472
YCR088W	III	265068	266846	+	1779	15696	15940	14004	15854	15314	16539	18399	13890	14750	16038	16929	18079
YCR037C	III	194414	197185	-	2772	4891	4293	4202	8419	7200	8426	5948	4930	4950	3899	3953	3087
YCR077C	III	250238	252628	-	2391	10703	10757	9799	8094	8348	9177	10629	7677	8147	11570	10720	9062
YCR009C	III	130745	131542	-	798	13707	13703	12465	13629	13037	13901	15553	12522	13791	10435	10182	11359
YCR098C	III	297049	298605	-	1557	302	289	310	1939	1553	1756	2206	1742	1682	188	175	153
YCR047W-A	III	211301	211507	+	207	0	0	0	0	0	0	0	0	0	0	0	0
YCR073W-A	III	246963	247910	+	948	4838	4925	4235	4262	4054	4264	5751	4505	4679	3258	3568	3722
YCR039C	III	199546	200178	-	633	761	801	710	2420	2176	2259	2438	2208	2316	600	651	681
YCL032W	III	63441	64481	+	1041	1837	1697	1620	1723	1590	1775	1802	1436	1546	1312	1477	1386
YCR049C	III	211871	212317	-	447	0	3	9	7	2	5	8	9	15	5	3	1
YCR076C	III	249293	250045	-	753	777	730	537	1058	956	1167	1234	1109	996	450	434	585
YCL057C-A	III	24032	24325	-	294	2849	3020	2753	2756	2539	2646	3053	2393	2791	2198	2720	2625
YCR053W	III	216697	218241	+	1545	28892	29611	25386	25683	26371	26918	27143	21230	23678	33333	32770	30048
YCL008C	III	105696	106853	-	1158	1504	1435	1238	1434	1399	1453	2112	1797	1712	1237	1091	1127
YCR072C	III	240805	242352	-	1548	3485	2910	2951	2733	3146	3228	2079	1601	1533	3967	5157	2272
YCR057C	III	220457	223228	-	2772	13788	12387	12076	11666	13164	13748	8487	7697	7226	18753	22797	12273
YCL044C	III	47111	48364	-	1254	1261	1068	993	954	962	1142	1449	1100	1050	1056	1182	915
YCL033C	III	62776	63282	-	507	2894	3141	2813	2987	2779	3078	3739	3112	3049	1774	2301	2634
YCL030C	III	65934	68333	-	2400	21835	25610	22210	32568	33973	29673	34273	26682	26627	27852	23764	32400
YCL068C	III	11503	12285	-	783	43	71	60	89	63	74	76	68	58	62	48	48
YCL035C	III	60841	61173	-	333	10958	12714	10662	11157	10090	10347	14953	12467	14607	6917	7183	10008
YCR008W	III	128470	130281	+	1812	7444	7382	6955	7194	7506	7768	6781	5665	5766	7344	7799	6882
tS(CGA)C	III;III	227942;227998	227978;228042	+;+	82	11	3	8	0	3	1	3	11	5	9	1	4
YCR091W	III	274404	276566	+	2163	813	841	717	1737	1540	1679	1852	1357	1578	486	425	554
YCR108C	III	315997	316188	-	192	0	0	0	0	0	0	0	0	0	0	0	0
YCR042C	III	201174	205397	-	4224	5747	5548	5014	6724	6773	7038	7392	5716	5983	5926	5935	5484
snR65	III	177183	177282	+	100	1642	3561	5061	274	232	232	6075	6161	5616	254	242	234
YCL055W	III	27929	28936	+	1008	2264	2037	1984	1894	1982	1955	3376	2845	3148	1458	1788	1305
YCR003W	III	118620	119171	+	552	2042	1993	1937	1941	1730	2096	2142	1480	1561	1860	2235	2003
YCR022C	III	157421	157765	-	345	197	166	176	217	164	188	351	346	346	52	129	47
YCR089W	III	267434	272263	+	4830	988	804	830	2919	2966	3178	3067	2038	2146	1139	1054	873
tG(GCC)C	III	142701	142771	-	71	0	1	1	0	0	0	3	1	0	0	0	0
YCL016C	III	94621	95763	-	1143	1102	1086	956	2369	2398	2374	2744	2067	2147	1028	1076	1016
YCL031C	III	64675	65568	-	894	6516	6363	6222	5615	5725	6465	5114	4600	4857	7648	8703	6619
YCL048W-A	III	41488	41727	+	240	24	30	25	80	85	77	121	101	103	4	14	13
YCR018C	III	148238	148903	-	666	4058	4106	3744	4459	4168	4659	7241	5829	6554	2169	2356	1935
YCL022C	III	81570	82085	-	516	0	0	0	0	0	0	0	0	0	0	0	0
YCR087C-A	III	264006	264467	-	462	0	0	0	0	0	0	0	0	0	0	0	0
tT(AGU)C	III	295484	295556	+	73	0	1	4	2	0	2	4	1	3	2	3	0
YCL023C	III	78949	79296	-	348	28	48	35	5	9	3	84	72	130	4	2	1
YCL010C	III	103571	104350	-	780	2411	2451	2204	8854	9109	8966	8915	6712	7407	2170	2206	1961
YCR001W	III	115685	115999	+	315	70	60	70	403	370	394	308	285	279	67	49	44
tM(CAU)C	III	149920	149991	+	72	0	0	0	0	0	0	0	0	0	0	0	0
YCL018W	III	91324	92418	+	1095	0	0	0	0	0	0	0	0	0	0	0	0
YCR073C	III	242588	246583	-	3996	3192	3255	2942	5763	5306	5490	5555	4555	4462	3595	3788	3523
YCR048W	III	211929	213761	+	1833	2375	2373	2137	2395	2331	2311	2961	1959	2445	2332	2620	2166
YCL005W-A	III;III;III	107023;107111;107288	107033;107191;107417	+;+;+	222	5	8	14	1	4	7	9	6	14	1	2	6
YCR033W	III	186489	190169	+	3681	9877	10214	8950	8709	8694	9097	9951	7823	8124	9862	9640	9786
YCL007C	III	106974	107366	-	393	15	1	5	6	3	2	18	26	22	0	1	0
YCR019W	III	152837	153928	+	1092	1658	1534	1513	1968	1836	2273	2508	1908	1942	1336	1453	1314
YCR102C	III	304361	305467	-	1107	417	388	446	2465	2089	2152	2482	2267	2094	456	480	420
YCR075W-A	III	248975	249202	+	228	937	1174	1067	1148	1215	1138	1099	1005	1108	925	1100	1168
YCL058W-A	III	23584	23925	+	342	0	0	0	0	0	0	0	0	0	0	0	0
YCL047C	III	43661	44437	-	777	1616	1724	1434	2020	1849	2219	2515	1694	1803	1066	1266	1399
YCR106W	III	310958	313456	+	2499	2122	2160	2022	8774	8541	8820	8858	7073	7830	1866	1926	1389
YCR040W	III	200442	200969	+	528	0	0	0	0	0	0	0	0	0	0	0	0
YCR061W	III	225563	227458	+	1896	5795	5831	4933	4370	4373	4418	9093	6716	7403	1682	2030	2666
YCR045C	III	208135	209610	-	1476	747	734	613	4213	4383	4397	5175	3901	4373	739	824	738
YCR085W	III	262916	263269	+	354	198	305	268	75	70	74	394	335	296	82	67	90
YCR024C-B	III	162599	162865	-	267	13671	14940	12956	15571	16773	17462	15767	12894	14920	16270	16919	15052
YCR101C	III	302482	303030	-	549	559	522	440	2311	2203	2277	2183	1829	1954	516	550	494
YCL049C	III	39786	40724	-	939	7249	8001	6769	5008	4344	4833	11627	8505	9372	2333	2490	3136
YCR015C	III	141217	142170	-	954	3097	3191	2983	3099	3069	3406	4840	3818	4229	1451	1529	1410
snR33	III	142364	142546	-	183	22618	26162	22808	2101	2089	2297	24072	21688	22899	2402	2756	2666
YCR038C	III	197621	199549	-	1929	930	980	913	999	904	1044	1095	765	938	710	633	702
YCL063W	III	17290	18561	+	1272	1532	1374	1339	1702	1813	1959	1450	1139	1109	1918	2056	1534
YCR024C	III	160744	162222	-	1479	1227	1267	1145	1452	1247	1361	2399	1780	1897	967	996	1150
YCR065W	III	229310	231004	+	1695	2023	2426	1911	4018	3805	3979	4107	3176	3413	3243	3328	3130
YCR087W	III	263976	264491	+	516	2	2	2	2	2	3	10	5	0	0	1	0
YCR034W	III	190592	191635	+	1044	13167	13946	12899	13115	13941	14096	11756	10831	10890	18642	20550	15716
YCL052C	III	34143	35393	-	1251	5091	5059	4609	5620	5043	5456	6599	5354	5817	4076	3988	4674
YCR004C	III	119575	120318	-	744	12527	13646	12087	12201	11399	12575	14076	11697	12191	10004	10051	11297
YCR059C	III	223454	224230	-	777	3578	3754	3264	5743	5391	5598	5995	4732	5231	3415	4295	3332
tL(CAA)C	III;III	90859;90929	90896;90972	+;+	82	3	0	1	0	2	0	0	0	2	0	0	0
YCR096C	III	293179	293538	-	360	762	712	673	1913	1697	1980	2118	1929	2094	486	518	598
YCR028C-A	III;III	172950;173199	173115;173440	-;-	408	12121	12864	12004	12145	11475	12805	13090	10630	11725	12076	11903	12223
tN(GUU)C	III	127716	127789	+	74	0	5	2	2	2	1	0	1	0	0	0	1
YCL021W-A	III	83620	83997	+	378	3687	3868	3542	3040	2969	3133	6817	4339	4814	2826	2639	2177
YCL064C	III	15798	16880	-	1083	8246	8537	7340	8012	11060	10909	6461	5465	5396	7001	7938	7287
YCR028C	III	170886	172424	-	1539	3089	3240	2755	10494	9923	10506	11488	9375	9922	3097	3785	2973
YCR082W	III	258883	259269	+	387	6584	6676	6066	7092	6368	7480	8367	6689	7121	5289	5484	5820
YCL061C	III	18816	22106	-	3291	3142	2679	2429	4028	3570	4009	3727	2544	2610	3605	3271	3054
YCL073C	III	6479	8326	-	1848	0	6	6	80	97	94	81	83	77	13	2	0
YCR013C	III	138402	139049	-	648	173	233	226	246	214	225	217	169	147	181	213	257
YCR090C	III	272315	272863	-	549	3984	4126	3560	4179	4129	3966	4648	3802	4115	3854	3753	3876
YCR084C	III	260311	262452	-	2142	8545	8473	7695	6928	7559	7944	7626	6046	6670	12225	11303	9294
YCR050C	III	213464	213772	-	309	1	5	1	3	5	5	5	15	5	4	6	5
YCR099C	III	300832	301299	-	468	481	357	378	2039	1802	1993	1845	1519	1679	354	294	296
YCL066W	III	13282	13809	+	528	0	0	0	0	0	0	0	0	0	0	0	0
snR189	III	178610	178798	-	189	8816	10176	10065	849	756	973	10082	9594	9637	1011	1132	1013
YCR095C	III	288170	289258	-	1089	3091	2869	2691	2868	2746	3160	3282	2582	2715	2267	2520	2290
YCR068W	III	237214	238776	+	1563	2194	2332	2022	3261	3249	3606	4544	3442	3388	1117	1205	1383
YCL017C	III	92777	94270	-	1494	8255	8673	7668	8177	8135	8855	7982	6018	6451	8034	9221	8608
YCL058C	III	23523	23981	-	459	75	74	73	59	54	78	68	81	83	67	76	61
YCL014W	III	96281	101191	+	4911	7411	6635	6335	7410	7281	8209	7874	5585	6403	8348	8265	7619
YCL050C	III	37836	38801	-	966	23333	24974	22272	22052	22961	23982	30102	25572	27167	22989	22621	22080
YCR067C	III	233125	236322	-	3198	8415	9076	7899	7551	7891	8480	10455	8038	8748	7855	7798	7833
YCR047C	III	210718	211545	-	828	898	728	604	586	662	718	645	557	564	754	968	454
YCR044C	III	206877	207950	-	1074	3763	3974	3516	5673	5399	5555	5645	4692	5735	3502	3640	3603
YCR026C	III	164111	166339	-	2229	5440	4946	4823	5462	5508	5992	5832	4839	5278	5233	5721	5510
YCR093W	III	280117	286443	+	6327	27920	26331	24575	23847	24977	26361	28600	21111	23586	31890	30535	27414
YCR012W	III	137746	138996	+	1251	297434	321489	293165	282097	270646	287230	333128	268478	282790	266773	298861	299363
YCR075C	III	248033	248815	-	783	705	866	799	1046	1003	865	1046	845	872	993	1138	1122
YCL043C	III	48653	50221	-	1569	62691	65383	57528	53882	53336	54632	68799	54268	60867	57902	59503	57993
YCL025C	III	76018	77919	-	1902	3909	5065	3593	5342	5450	4693	9489	4830	4876	6355	5562	5240
YCL067C	III	12386	13018	-	633	726	745	650	1917	1707	1891	2186	1821	2061	512	569	572
YCR023C	III	158538	160373	-	1836	4748	4919	4481	6902	6796	6854	7252	6130	6495	4557	4841	4965
YCR010C	III	132273	133124	-	852	164	77	73	266	211	286	377	290	314	86	45	84
YCL056C	III	26925	27359	-	435	792	757	571	3286	2832	3174	3615	2794	2848	724	646	737
YCR081W	III	254371	258654	+	4284	3519	3365	3456	3923	3744	4218	5038	3837	4204	3166	3453	3137
YCR018C-A	III	151608	151862	-	255	394	330	338	386	351	354	872	538	535	287	289	269
YCR030C	III	173826	176438	-	2613	5850	6116	5266	5124	5229	5284	7360	5799	6191	4616	4291	5447
YCL027W	III	71803	73341	+	1539	944	744	845	856	805	947	1097	726	736	558	636	493
YCL051W	III	35865	37616	+	1752	2798	2994	2464	2614	2379	2677	2819	2407	2602	3166	2928	2874
YCL038C	III	54941	56527	-	1587	2023	2269	2065	2401	1864	2013	2701	2381	2554	1378	1411	1523
YCR027C	III	167370	167999	-	630	1105	910	851	1116	1158	1335	1195	800	887	941	1118	927
YCL001W-A	III	113080	113541	+	462	212	198	200	448	391	440	995	878	978	106	95	119
YCR016W	III	143634	144506	+	873	3685	3421	3107	3744	3347	3923	3002	2833	2705	4052	4329	2796
YCL054W	III	31449	33974	+	2526	9673	7756	7344	8278	8976	9815	4806	3640	3624	13655	15492	8099
YCR105W	III	309070	310155	+	1086	380	380	356	1258	1122	1300	1397	1084	1103	147	171	183
YCR024C-A	III	162945	163067	-	123	27702	28603	24008	29121	32446	31575	29668	22377	26711	25947	29968	26229
YCL020W	III	85102	86418	+	1317	0	0	0	0	0	0	0	0	0	0	0	0
YCL019W	III	85102	90415	+	5314	24448	25766	23977	32919	27025	32100	62832	39906	41535	14754	13912	16480
RUF22	VI	199299	199813	-	515	2	2	0	3	2	2	21	3	14	0	0	0
YFL031C-A	VI	76014	76115	-	102	3120	3432	3197	3059	3038	3105	3571	3132	3320	3208	3320	3169
YFL026W	VI	82580	83875	+	1296	18369	16384	15185	21775	18470	21594	14312	11980	12743	25502	27657	17696
YFR027W	VI	207452	208297	+	846	478	477	535	528	484	573	610	488	443	400	499	448
YFR052W	VI	252505	253329	+	825	8357	8615	8121	7938	8276	8409	10125	8080	9037	7113	7491	7512
YFL064C	VI	3322	3846	-	525	565	517	522	1600	1436	1651	1028	715	834	452	489	450
YFL015C	VI	106469	106963	-	495	13	38	24	38	32	9	117	83	87	9	6	22
YFL011W	VI	112345	113985	+	1641	114	141	119	136	162	180	404	276	289	37	54	56
YFR017C	VI	182274	182861	-	588	588	618	512	517	568	582	1126	1055	973	184	178	255
YFL018C	VI	101628	103127	-	1500	22450	23017	20191	20157	18962	20290	22140	16836	18679	20829	21177	22382
YFL032W	VI	74872	75192	+	321	56	60	74	55	61	86	112	92	94	63	54	42
YFR036W	VI	226963	227337	+	375	564	615	561	441	457	441	670	588	533	461	636	420
YFR006W	VI	156145	157752	+	1608	8929	8863	8222	9720	8558	9225	8448	7289	7590	11119	11723	11925
YFR021W	VI	194812	196314	+	1503	4511	3880	3657	2994	2963	3182	5115	3752	4428	2504	2596	2516
tK(CUU)F	VI	226688	226760	-	73	12	20	13	3	9	6	17	24	17	16	4	13
YFL034W	VI	65477	68698	+	3222	4105	4017	3596	3589	3431	3980	4005	2924	3186	3923	3920	4072
YFL012W-A	VI	109810	110184	+	375	27	29	27	13	10	9	50	42	39	8	12	2
YFL024C	VI	87847	90345	-	2499	2886	2898	2501	8873	8263	9010	9202	7157	7845	2867	2976	2810
YFL013C	VI	107852	109930	-	2079	1572	1474	1430	1386	1318	1548	1679	1133	1222	1248	1238	1232
RUF23	VI	221714	221967	+	254	37	31	26	43	47	52	49	50	70	27	26	25
YFL046W	VI	42815	43438	+	624	1958	1847	1775	2202	1954	2394	2457	2144	2041	1682	2065	2114
YFR014C	VI	172537	173877	-	1341	4754	4940	4397	6790	6018	6948	7701	6079	6588	3197	3286	4043
YFL056C	VI	14305	15431	-	1127	1032	1079	926	5568	5131	5766	7267	5925	6296	921	965	869
YFL041W-A	VI	48734	48925	+	192	221	240	191	205	193	230	385	381	360	63	128	88
YFR055W	VI	264204	265226	+	1023	8391	9258	7126	9817	18792	18355	16422	11921	15089	9253	7786	9300
YFR013W	VI	169922	172285	+	2364	6312	6249	5711	6009	5757	6625	6141	4646	4940	5486	5795	5043
YFR049W	VI	248523	248894	+	372	971	923	829	845	878	837	1018	900	953	710	759	925
YFL050C	VI	33272	35848	-	2577	1325	1335	1114	7455	7010	7590	7737	6379	6727	1353	1315	1193
YFR044C	VI	239992	241437	-	1446	31761	32936	29552	29306	25398	27544	32959	26841	27765	29630	32519	30720
YFR032C-B	VI	223710	223973	-	264	470	528	482	550	579	558	1009	932	904	372	420	377
YFR034W-A	VI	226022	226309	+	288	6	4	4	4	11	7	30	33	35	2	1	4
tP(UGG)F	VI;VI	101376;101443	101411;101478	+;+	72	4	3	0	0	5	0	0	7	0	0	5	6
YFR009W	VI	162488	164746	+	2259	24815	25644	23124	17646	18626	19479	20496	17420	19074	24462	25536	19999
tA(AGC)F	VI	204924	204996	-	73	2	1	0	0	0	0	2	3	2	0	2	0
YFL045C	VI	43628	44392	-	765	31547	34981	33481	33565	35669	34157	35273	30577	32611	39608	41274	35968
YFL068W	VI	53	535	+	483	1162	1137	964	2923	2963	3545	2577	1950	1914	836	827	986
YFR018C	VI	183131	184222	-	1092	2829	2986	2556	3121	3122	3269	3387	2634	2826	2454	2821	2693
YFR034C	VI	225020	225958	-	939	2657	2508	2273	2810	2667	2797	3296	2707	2608	1843	2290	1745
YFR029W	VI	210937	212973	+	2037	1481	1760	1559	1028	1098	1169	2019	1491	1456	1228	928	856
YFL003C	VI	134521	137157	-	2637	448	366	414	1015	1006	1130	1607	1191	1245	281	261	275
YFR041C	VI	237368	238255	-	888	3469	3594	3248	3554	3177	3555	3871	3144	3504	3397	3155	3704
YFL059W	VI	11363	12259	+	897	424	395	375	1547	1422	1375	1361	1058	1077	279	324	363
YFL062W	VI	6426	7565	+	1140	905	816	709	666	553	692	1495	1184	1400	372	446	419
YFR026C	VI	205748	206257	-	510	174	150	143	1603	1460	1600	1545	1145	1274	127	103	103
YFL014W	VI	107256	107585	+	330	877	1142	821	844	480	369	1779	1861	2076	133	127	177
YFL066C	VI	1437	2615	-	1179	1674	1710	1563	5275	5301	5268	4204	3046	3386	1208	1188	1079
YFL047W	VI	40421	42565	+	2145	3901	3912	3544	4032	3613	4175	4039	3169	3082	3896	3985	3593
YFR032C-A	VI	223258	223437	-	180	31320	37808	36929	40412	43446	38741	38472	39239	41081	39674	45266	40407
YFR056C	VI	263957	264325	-	369	191	164	166	480	380	416	603	496	508	118	94	78
RUF20	VI	131061	131503	-	443	1529	1711	1572	996	1066	1134	1622	1361	1447	857	904	797
YFL044C	VI	44655	45560	-	906	2561	2807	2625	9454	9416	9725	13102	10283	11204	2178	2401	2401
YFR011C	VI	166746	167258	-	513	1112	1058	898	1051	1139	1225	1008	849	671	927	1213	1132
YFR022W	VI	196833	199034	+	2202	4786	3810	3671	3965	4042	4492	6669	4980	5196	1277	1364	1223
YFR047C	VI	244279	245166	-	888	3094	3395	2859	7601	6913	7115	6743	5529	5340	4535	4662	5272
tF(GAA)F	VI;VI	157916;157971	157951;158007	-;-	73	0	4	0	0	2	0	12	7	3	0	0	0
YFL051C	VI	30058	30540	-	483	201	221	171	201	175	204	601	441	458	83	88	71
YFL054C	VI	20847	22787	-	1941	923	905	863	2098	1845	2287	2411	1569	1714	428	521	557
YFR036W-A	VI	227451	228101	+	651	335	271	268	218	214	273	242	236	181	244	242	261
YFR024C-A	VI;VI	201960;203387	203292;203433	-;-	1380	13898	14824	13141	13366	12718	14151	16989	12984	14379	9924	9904	12458
YFR045W	VI;VI	241998;242082	242009;242999	+;+	930	1123	1168	1079	1293	1275	1294	1656	1359	1442	1009	1095	1352
YFR002W	VI	150016	152535	+	2520	10791	10154	9666	9540	9230	9756	9253	7865	8108	11157	12011	9353
YFL012W	VI	110647	111093	+	447	61	59	73	194	182	159	458	403	471	56	38	48
YFL033C	VI	69115	74427	-	5313	5473	5596	5046	4661	4771	4581	8352	6260	6764	5178	4498	4702
YFL021W	VI	95966	97498	+	1533	408	367	310	605	424	555	717	529	465	232	285	264
YFL008W	VI	119429	123106	+	3678	7612	7495	6452	7078	6721	7831	8079	6172	6570	9232	8758	7985
YFL019C	VI	100252	100605	-	354	32	37	29	195	161	174	276	171	170	9	12	15
YFR005C	VI	154527	155873	-	1347	2862	3085	2857	6453	5591	6382	6089	5017	5320	3235	3292	3007
YFL022C	VI	93499	95010	-	1512	22952	22999	21304	20982	21235	21476	22450	18777	20637	23179	24616	19590
YFL028C	VI	79344	80213	-	870	2609	2630	2461	3796	3651	3689	4098	3248	3364	2641	2740	2632
YFL052W	VI	28232	29629	+	1398	365	399	314	305	320	289	1161	934	861	139	195	129
YFR008W	VI	160535	161200	+	666	857	865	843	1600	1647	1773	2112	1589	1906	695	604	748
YFL002C	VI	145114	146934	-	1821	5548	4628	4780	6057	5726	6352	5305	4393	4572	5746	5906	4119
YFL055W	VI	17004	18680	+	1677	575	588	481	1252	1126	1273	2847	2136	2384	197	223	203
YFL034C-B	VI;VI	63016;63974	63859;63993	-;-	864	1392	1155	1153	1219	1141	1275	1168	1070	1291	1387	1407	1247
YFR023W	VI	199874	201709	+	1836	74	58	41	277	206	243	334	286	325	34	33	26
YFR001W	VI	149110	149724	+	615	5686	5367	5038	4642	4613	5207	4354	3604	3723	6069	7094	4587
YFL023W	VI	90986	93376	+	2391	4810	4049	3598	4265	4411	4966	3355	2947	3034	3788	4833	3071
YFL020C	VI	99231	99599	-	369	31	43	39	178	169	156	250	158	175	10	11	25
tY(GUA)F2	VI;VI	210619;210669	210654;210707	-;-	75	12	11	15	5	3	3	25	14	17	1	0	1
YFL067W	VI	836	1363	+	528	275	273	275	1344	1389	1323	912	706	752	277	263	192
YFR031C-A	VI;VI	220507;221415	221267;221418	-;-	765	134139	142539	128649	129136	140089	140169	129213	111931	122425	160183	167142	140421
YFL010C	VI	115108	115743	-	636	5857	5453	4414	4737	4910	5117	5713	4390	4758	3455	4624	4319
tN(GUU)F	VI	137486	137559	-	74	4	2	2	3	6	8	18	10	17	0	4	7
YFL053W	VI	23423	25198	+	1776	235	291	257	698	597	812	1023	931	760	143	194	216
YFR030W	VI	213312	216419	+	3108	3478	3845	3331	9407	9670	10128	11150	7972	8555	3335	3421	3305
YFR003C	VI	152657	153124	-	468	3768	3934	3581	3352	3044	3376	4619	4053	4230	2231	2428	3047
YFL039C	VI;VI	53260;54687	54377;54696	-;-	1128	148556	161732	148674	139672	136513	141535	176042	144751	152835	153820	154916	145193
YFL029C	VI	78055	79161	-	1107	1891	1848	1924	3156	2910	3004	3518	2769	2597	1396	1537	1524
YFL030W	VI	76831	77988	+	1158	710	801	759	1468	1434	1575	1694	1443	1473	395	446	416
YFL058W	VI	12929	13951	+	1023	122	147	177	119	104	92	562	498	439	14	15	12
YFL016C	VI	104701	106236	-	1536	9963	10830	8121	7660	8168	7941	12149	10279	10657	7032	6729	8065
YFR040W	VI	234242	237250	+	3009	10439	10053	9226	8710	8310	9225	9430	7775	8262	9330	9475	8889
YFL041W	VI	49139	51007	+	1869	6408	6415	5519	6771	6265	7268	5616	4535	4647	5966	6296	6675
tS(GCU)F	VI;VI	191513;191577	191557;191613	-;-	82	2	11	8	2	6	1	8	12	10	2	10	3
tG(GCC)F1	VI	162228	162298	+	71	0	3	4	0	0	0	2	1	1	1	2	1
YFL036W	VI	58782	62837	+	4056	8157	7828	7195	7227	7037	7742	8032	6010	6258	9238	8838	8901
YFR053C	VI	253592	255049	-	1458	11716	12985	9832	8762	5077	6524	21160	22381	24659	1694	1127	3165
YFL048C	VI	38843	40180	-	1338	8212	8970	7838	7906	7542	8187	9093	7531	7564	7686	7788	8446
YFL015W-A	VI	106415	106732	+	318	1	0	4	7	4	0	10	9	8	0	0	0
YFR057W	VI	269061	269516	+	456	5	0	0	23	25	18	37	33	19	0	0	2
YFR046C	VI	243074	244159	-	1086	1032	956	759	2205	1946	2228	2141	1777	1803	1043	948	918
YFL037W	VI	56336	57709	+	1374	31618	32411	28344	24864	26189	26974	29497	22934	25533	31168	33205	31727
YFL061W	VI	9545	10222	+	678	226	241	194	1205	1063	1056	1192	894	1217	178	243	193
YFL017C	VI	103983	104462	-	480	3068	3052	2733	3504	3661	3584	3605	3066	3146	3610	3539	3514
YFR012W	VI	167888	168496	+	609	55	35	16	244	205	195	226	148	198	17	34	18
YFL034C-A	VI;VI	64243;64921	64599;64932	-;-	369	7140	7317	6886	18437	18196	18952	15815	13270	14507	8618	8196	9175
YFR010W	VI	165067	166566	+	1500	13890	14126	12510	11857	11224	12597	13970	11014	12755	10838	10424	11725
YFL040W	VI	51350	52972	+	1623	184	203	167	960	857	998	879	753	776	124	136	160
YFR020W	VI	192737	193435	+	699	1841	1552	1628	4700	4175	4608	5391	4342	4771	1203	1374	1267
